DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE_MATERNELLE,LANGUE_VEHICULAIRE,COMMENT_NOUS_AVEZ_VOUS_DECOUVERT,MIN,KM
03/11/2019,FRA,57330,ENTRANGE,FRANCAIS,ALLEMAND,2e_visite,28,30
03/11/2019,LUX,2161,LUXEMBOURG,ANGLAIS,ANGLAIS,2e_visite,31,30
03/11/2019,FRA,54810,LONGLAVILLE,FRANCAIS,POLONAIS,2e_visite,19,15
03/11/2019,LUX,57390,AUDUN-LE-TICHE,ITALIEN,FRANCAIS,2e_visite,14,11
03/11/2019,LUX,7241,BERELDANGE,FRANCAIS,ANGLAIS,2e_visite,33,31
03/11/2019,LUX,8370,HOBSCHEID,LUXEMBOURGEOIS,FRANCAIS,2e_visite,31,26
03/11/2019,LUX,4955,KAERJENG,ANGLAIS,ANGLAIS,2e_visite,12,7
03/11/2019,LUX,2328,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,2e_visite,26,32
03/11/2019,LUX,2730,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,2e_visite,23,25
04/11/2019,LUX,7540,ROLLINGEN,LUXEMBOURGEOIS,FRANCAIS,2e_visite,37,48
04/11/2019,BEL,6700,ARLON,LUXEMBOURGEOIS,ALLEMAND/ANGLAIS/FRANCAIS/LUXEMBOURGEOIS,2e_visite,32,26
09/11/2019,FRA,54350,MONT-SAINT-MARTIN,FRANCAIS,ITALIEN,2e_visite,19,14
10/11/2019,LUX,1268,LUXEMBOURG,ANGLAIS,ALLEMAND,2e_visite,24,32
10/11/2019,LUX,4888,LAMADELAINE,LUXEMBOURGEOIS,FRANCAIS,2e_visite,12,7
11/11/2019,FRA,57310,BOUSSE,FRANCAIS,ANGLAIS,2e_visite,43,52
02/01/2019,LUX,1309,LUXEMBOURG,SLOVAQUE,ALLEMAND,3e_visite,21,24.5
03/01/2019,LUX,4946,BASCHARAGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,3e_visite,12,6.1
05/01/2019,LUX,8009,STRASSEN,ESPAGNOL,LUXEMBOURGEOIS,3e_visite,20,25.4
06/01/2019,LUX,3332,FENNANGE,PORTUGAIS,FRANCAIS,3e_visite,17,18.5
12/01/2019,LUX,2448,LUXEMBOURG,FRANCAIS,FRANCAIS,3e_visite,19,22.6
13/01/2019,LUX,3333,EHLANGE,FRANCAIS,FRANCAIS,3e_visite,14,16
13/01/2019,LUX,1250,LUXEMBOURG,ANGLAIS,ANGLAIS,3e_visite,19,22.6
13/01/2019,BEL,6791,ATHUS,HONGROIS,FRANCAIS,3e_visite,12,9.5
03/02/2019,LUX,2152,LUXEMBOURG,ANGLAIS,ALLEMAND,3e_visite,29,39.2
08/02/2019,DEU,66706,PERL,LITUANIEN,ANGLAIS/FRANCAIS,3e_visite,34,43.9
11/02/2019,FRA,54920,VILLERS-LA-MONTAGNE,FRANCAIS,ANGLAIS,3e_visite,20,14.3
16/02/2019,LUX,8035,STRASSEN,ANGLAIS,ALLEMAND/FRANCAIS,3e_visite,20,25.9
23/02/2019,LUX,4505,NIEDERKORN,FRANCAIS,FRANCAIS,3e_visite,8,2.2
03/03/2019,LUX,2551,LUXEMBOURG,UKRAINIEN,RUSSE,3e_visite,21,25.2
09/03/2019,LUX,8077,BERTRANGE,FRANCAIS,FRANCAIS,3e_visite,23,20
17/03/2019,LUX,4059,ESCH-SUR-ALZETTE ,FRANCAIS,LUXEMBOURGEOIS,3e_visite,13,10.9
08/04/2019,LUX,3675,KAYL,LUXEMBOURGEOIS,ALLEMAND,3e_visite,19,17
10/04/2019,LUX,1617,LUXEMBOURG,FRANCAIS,FRANCAIS,3e_visite,23,25
14/04/2019,LUX,4981,RECKANGE-SUR-MESS,LUXEMBOURGEOIS,FRANCAIS,3e_visite,14,11.4
14/04/2019,LUX,5425,GOSTINGEN,RUSSE,ANGLAIS,3e_visite,36,47.5
16/04/2019,LUX,4631,DIFFERDANGE,ANGLAIS,FRANCAIS,3e_visite,5,1.9
18/04/2019,BEL,6700,ARLON,FRANCAIS,ANGLAIS,3e_visite,34,25.9
27/04/2019,LUX,4940,BASCHARAGE,LETTON,ANGLAIS,3e_visite,13,7.9
27/04/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,3e_visite,39,40.7
28/04/2019,LUX,8079,BERTRANGE,FRANCAIS,NERLANDAIS,3e_visite,22,18.6
28/04/2019,FRA,54440,LONGWY,FRANCAIS,FRANCAIS,3e_visite,22,14.9
02/05/2019,LUX,4510,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,3e_visite,3,1.7
12/05/2019,LUX,7670,REULAND,LUXEMBOURGEOIS,FRANCAIS,3e_visite,40,55.4
19/05/2019,LUX,1254,LUXEMBOURG,ESPAGNOL,FRANCAIS,3e_visite,19,23
28/05/2019,LUX,4536,DIFFERDANGE,FRANCAIS,FRANCAIS,3e_visite,5,2
09/06/2019,LUX,5480,WORMELDANGE,LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,3e_visite,42,60
30/06/2019,LUX,1618,LUXEMBOURG,ROUMAIN,FRANCAIS,3e_visite,21,27
14/07/2019,LUX,4599,DIFFERDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,3e_visite,8,2
16/07/2019,LUX,2448,LUXEMBOURG,FRANCAIS,FRANCAIS,3e_visite,28,27
22/07/2019,LUX,4750,PETANGE,LUXEMBOURGEOIS,ALLEMAND,3e_visite,9,5
28/07/2019,FRA,54135,LEXY,FRANCAIS,FRANCAIS,3e_visite,23,22
01/08/2019,BEL,6700,ARLON,FRANCAIS,LUXEMBOURGEOIS,3e_visite,32,26
06/08/2019,LUX,4677,DIFFERDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,3e_visite,2,900
07/08/2019,LUX,3442,DUDELANGE,ANGLAIS/ESPAGNOL,FRANCAIS/LUXEMBOURGEOIS,3e_visite,17,18
10/08/2019,BEL,6723,HABAY,FRANCAIS,LUXEMBOURGEOIS,3e_visite,36,40
17/08/2019,LUX,5861,FENTANGE,ROUMAIN,FRANCAIS,3e_visite,22,28
18/08/2019,LUX,8366,STEINFORT,FRANCAIS,ANGLAIS,3e_visite,23,18
18/08/2019,DEU,66706,PERL,ALLEMAND,LUXEMBOURGEOIS,3e_visite,31,45
01/09/2019,FRA,57180,TERVILLE,HONGROIS,FRANCAIS,3e_visite,27,39
01/09/2019,LUX,1550,LUXEMBOURG,ALLEMAND,ANGLAIS,3e_visite,19,24
02/09/2019,LUX,3210,BETTEMBOURG,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,3e_visite,21,24
04/09/2019,LUX,4970,BETTANGE-SUR-MESS,LUXEMBOURGEOIS,FRANCAIS,3e_visite,17,13
10/09/2019,LUX,4995,SCHOUWEILER,LUXEMBOURGEOIS/PORTUGAIS,FRANCAIS,3e_visite,18,10
14/09/2019,LUX,8224,MAMER,RUSSE,ANGLAIS,3e_visite,24,18
02/10/2019,DEU,54338,SCHWEICH,ALLEMAND,ANGLAIS,3e_visite,57,83
05/10/2019,LUX,8224,MAMER,SLOVAQUE,ANGLAIS/FRANCAIS,3e_visite,24,18
06/10/2019,DEU,54317,OSBURG,LUXEMBOURGEOIS,ALLEMAND,3e_visite,58,92
06/10/2019,FRA,57310,BOUSSE,FRANCAIS,ARABE,3e_visite,42,59
07/10/2019,LUX,2317,HOWALD,ANGLAIS/DANOIS,FRANCAIS,3e_visite,27,27
13/10/2019,LUX,4361,ESCH-SUR-ALZETTE ,RUSSE,FRANCAIS,3e_visite,13,7
26/10/2019,LUX,2611,HOWALD,FRANCAIS,ANGLAIS,3e_visite,23,26
27/10/2019,LUX,5241,SANDWEILER,FINOIS,TADJIK,3e_visite,27,34
27/10/2019,LUX,3670,KAYL,FRANCAIS,FRANCAIS,3e_visite,14,16
27/10/2019,LUX,3541,DUDELANGE,PORTUGAIS,LUXEMBOURGEOIS,3e_visite,19,10
31/10/2019,LUX,3940,MONDERCANGE,LUXEMBOURGEOIS,FRANCAIS,3e_visite,16,10
01/11/2019,LUX,2170,SENNINGERBERG,ANGLAIS,DANOIS,3e_visite,28,37
01/11/2019,LUX,6587,STEINHEIM,LUXEMBOURGEOIS,ANGLAIS,3e_visite,54,67
02/11/2019,LUX,3442,DUDELANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,3e_visite,18,19
02/11/2019,FRA,54590,HUSSIGNY-GODBRANGE,FRANCAIS,FRANCAIS,3e_visite,23,9
03/11/2019,LUX,6310,BEAUFORT,NERLANDAIS,LUXEMBOURGEOIS,3e_visite,57,66
09/11/2019,LUX,4991,SANEM,LUXEMBOURGEOIS,FRANCAIS,3e_visite,5,3
09/11/2019,LUX,4535,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,3e_visite,4,2
02/02/2019,LUX,8053,BERTRANGE,FRANCAIS,ANGLAIS/ALLEMAND,4e_visite,25,20.1
10/02/2019,FRA,57330,HETTANGE-GRANDE,FRANCAIS,FRANCAIS,4e_visite,28,34
20/02/2019,LUX,3422,DUDELANGE,LUXEMBOURGEOIS,FRANCAIS,4e_visite,20,19.4
21/02/2019,LUX,4620,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,4e_visite,2,0.35
22/02/2019,LUX,1146,LUXEMBOURG,DANOIS,ANGLAIS,4e_visite,21,23
27/02/2019,LUX,4505,NIEDERKORN,FRANCAIS,FRANCAIS,4e_visite,5,1.00
03/03/2019,LUX,5836,ALZINGEN,FRANCAIS,ANGLAIS,4e_visite,24,28.9
10/04/2019,LUX,3332,FENNANGE,PORTUGAIS,FRANCAIS,4e_visite,18,18.5
15/04/2019,LUX,4411,SOLEUVRE,LUXEMBOURGEOIS,FRANCAIS,4e_visite,6,3.7
18/04/2019,LUX,8279,HOLZEM,LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,4e_visite,23,15.7
27/04/2019,LUX,8086,BERTRANGE,ANGLAIS/FRANCAIS,ALLEMAND,4e_visite,26,19.7
30/04/2019,LUX,STRASSEN,STRASSEN,SLOVENE,ANGLAIS/FRANCAIS,4e_visite,25,26.9
01/05/2019,LUX,8079,BERTRANGE,FRANCAIS,NERLANDAIS,4e_visite,23,18.6
09/05/2019,LUX,1941,LUXEMBOURG,SLOVAQUE,FRANCAIS,4e_visite,22,24
14/07/2019,LUX,8447,STEINFORT,LUXEMBOURGEOIS,LUXEMBOURGEOIS,4e_visite,25,21
28/07/2019,LUX,1372,LUXEMBOURG,ANGLAIS,ANGLAIS,4e_visite,25,34
28/07/2019,LUX,6980,NIEDERANVEN,ROUMAIN,FRANCAIS,4e_visite,27,41
08/09/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,4e_visite,34,41
09/09/2019,LUX,8020,STRASSEN,FRANCAIS,ANGLAIS,4e_visite,23,26
15/09/2019,LUX,1372,LUXEMBOURG,CHINOIS,ANGLAIS,4e_visite,26,35
22/09/2019,BEL,6700,ARLON,FRANCAIS,ANGLAIS,4e_visite,29,27
28/09/2019,DEU,54441,TEMMELS,ALLEMAND/ANGLAIS,ANGLAIS,4e_visite,49,66
06/10/2019,LUX,8079,BERTRANGE,ANGLAIS,FRANCAIS,4e_visite,22,19
06/10/2019,LUX,7360,HELMDANGE,DANOIS,ANGLAIS/TCHEQUE,4e_visite,33,45
07/10/2019,LUX,1146,LUXEMBOURG,SUEDOIS,ANGLAIS,4e_visite,24,26
19/10/2019,LUX,2210,LUXEMBOURG,ANGLAIS,FRANCAIS,4e_visite,24,26
19/10/2019,LUX,2210,LUXEMBOURG,ANGLAIS,FRANCAIS,4e_visite,24,26
01/11/2019,LUX,3398,ROESER,ITALIEN/POLONAIS,ANGLAIS,4e_visite,24,27
01/11/2019,LUX,8140,BRIDEL,LUXEMBOURGEOIS,ALLEMAND/ANGLAIS/FRANCAIS,4e_visite,26,31
03/11/2019,FRA,54190,VILLERUPT,FRANCAIS,FRANCAIS,4e_visite,23,15
03/01/2019,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,5e_visite,33,42
10/01/2019,LUX,8096,BERTRANGE,RUSSE,ANGLAIS,5e_visite,23,19.3
14/04/2019,LUX,1275,LUXEMBOURG,RUSSE,ANGLAIS/FRANCAIS,5e_visite,30,29.9
14/04/2019,FRA,57330,ENTRANGE,FRANCAIS,ANGLAIS,5e_visite,23,28.8
28/04/2019,BEL,6780,MESSANCY,HONGROIS,FRANCAIS,5e_visite,25,17.1
05/05/2019,DEU,6606,PERL,LITUANIEN,ANGLAIS/FRANCAIS,5e_visite,30,45
09/05/2019,LUX,9132,SCHIEREN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,5e_visite,45,63
11/05/2019,LUX,4970,SPRINKANGE,LUXEMBOURGEOIS,FRANCAIS,5e_visite,16,12.4
09/06/2019,FRA,54880,THIONVILLE,FRANCAIS,FRANCAIS,5e_visite,16,11
23/07/2019,LUX,4642,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,5e_visite,4,2
30/07/2019,LUX,2153,LUXEMBOURG,FRANCAIS,ANGLAIS,5e_visite,21,24
17/08/2019,LUX,8399,WINDHOF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,5e_visite,25,19
17/08/2019,LUX,9610,ROODT-SUR-SYRE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,5e_visite,31,45
06/10/2019,LUX,2444,LUXEMBOURG,ESPAGNOL,FRANCAIS,5e_visite,22,27
06/10/2019,LUX,8079,BERTRANGE,FRANCAIS,NERLANDAIS,5e_visite,22,19
06/10/2019,LUX,8053,BERTRANGE,FRANCAIS,ANGLAIS,5e_visite,25,20
13/10/2019,FRA,54720,CUTRY,FRANCAIS,ANGLAIS,5e_visite,30,21
20/10/2019,LUX,1477,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND,5e_visite,21,25
01/11/2019,LUX,8253,MAMER,FRANCAIS,ANGLAIS/FRANCAIS,5e_visite,27,19
01/11/2019,LUX,1941,LUXEMBOURG,SLOVENE,ANGLAIS,5e_visite,20,24
01/11/2019,LUX,2327,LUXEMBOURG,ESPAGNOL,ANGLAIS,5e_visite,24,28
03/11/2019,LUX,8079,BERTRANGE,FRANCAIS,NERLANDAIS,5e_visite,21,19
09/11/2019,LUX,4361,ESCH-SUR-ALZETTE ,RUSSE,FRANCAIS,5e_visite,13,7
03/02/2019,LUX,1845,LUXEMBOURG,FRANCAIS,ANGLAIS,6e_visite,22,25.9
03/03/2019,LUX,4570,NIEDERKORN,LUXEMBOURGEOIS,FRANCAIS,6e_visite,4,2.3
10/04/2019,LUX,1244,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND,6e_visite,26,28
01/06/2019,LUX,4505,Differdange-NIEDERKORN,FRANCAIS,FRANCAIS,6e_visite,4,2
09/07/2019,LUX,2156,LUXEMBOURG,FRANCAIS,ANGLAIS,6e_visite,33,31
21/08/2019,LUX,9167,MERTZIG,LUXEMBOURGEOIS,FRANCAIS,6e_visite,53,46
17/10/2019,LUX,1948,LUXEMBOURG,LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,7e_visite,19,24
31/10/2019,BEL,6780,MESSANCY,HONGROIS,FRANCAIS,7e_visite,24,17
10/11/2019,LUX,8053,BERTRANGE,FRANCAIS,ANGLAIS,7e_visite,24,20
02/01/2019,LUX,6166,ERNSTER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,31,41
12/01/2019,LUX,8242,MAMER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,24,18
13/01/2019,LUX,5405,DIFFERDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,0,0
13/01/2019,LUX,4672,DIFFERDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,0,0
15/01/2019,LUX,1941,LUXEMBOURG,ESPAGNOL,FRANCAIS,AMIS,19,22.6
18/01/2019,LUX,4989,SANEM,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,9,5.5
27/01/2019,LUX,2157,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,AMIS,19,24.3
28/01/2019,LUX,8078,BERTRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,23,26
30/01/2019,LUX,3260,BETTEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,18,20
02/02/2019,LUX,8096,BERTRANGE,NORVEGIEN,ANGLAIS,AMIS,23,19.3
03/02/2019,LUX,7381,BOFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,AMIS,32,37.7
03/02/2019,LUX,7381,BOFFERDANGE,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,AMIS,32,37.7
03/02/2019,LUX,7410,ANGELSBERG,LUXEMBOURGEOIS,FRANCAIS,AMIS,40,52.7
09/02/2019,LUX,4243,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,17,11
09/02/2019,LUX,2222,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,25,32
10/02/2019,LUX,7540,ROLLINGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,31,47
10/02/2019,LUX,3583,DUDELANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,15,18
14/02/2019,FRA,57525,TALANGE,FRANCAIS,ANGLAIS,AMIS,42,55
23/02/2019,LUX,3232,MAMER,FRANCAIS,LUXEMBOURGEOIS,AMIS,22,18
03/03/2019,FRA,54190,VILLERUPT,FRANCAIS,ITALIEN,AMIS,18,11.9
03/03/2019,FRA,57525,TALANGE,FRANCAIS,ANGLAIS,AMIS,38,55
03/03/2019,LUX,4046,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,FRANCAIS,AMIS,11,10.6
09/03/2019,FRA,57570,RODEMACK,FRANCAIS,FRANCAIS,AMIS,19,26
10/03/2019,FRA,54530,PAGNY-SUR-MOSELLE,FRANCAIS,FRANCAIS,AMIS,64,89
10/03/2019,LUX,8381,KLEINBETTINGEN,FRANCAIS,FRANCAIS,AMIS,22,17.5
10/03/2019,FRA,57000,METZ,FRANCAIS,FRANCAIS,AMIS,46,70
24/03/2019,LUX,5353,OETRANGE,ANGLAIS,FRANCAIS,AMIS,32,42.9
26/03/2019,LUX,4251,ESCH SUR ALZETTE ,FRANCAIS,FRANCAIS,AMIS,19,8.6
06/04/2019,FRA,4110,ESCH SUR ALZETTE ,FRANCAIS,FRANCAIS,AMIS,13,9.5
07/04/2019,FRA,57390,AUDUN-LE-TICHE,FRANCAIS,FRANCAIS,AMIS,15,11
09/04/2019,LUX,3514,DUDELANGE,LUXEMBOURGEOIS,ITALIEN,AMIS,19,18.8
11/04/2019,LUX,2164,LUXEMBOURG,FRANCAIS,FRANCAIS,AMIS,28,27
11/04/2019,LUX,57935,LUTTANGE,FRANCAIS,FRANCAIS,AMIS,50,59
11/04/2019,LUX,8218,MAMER,FRANCAIS,FRANCAIS,AMIS,24,20
14/04/2019,LUX,2681,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,AMIS,24,26.3
28/04/2019,CHN,///,SHANGHAI,ANGLAIS/CHINOIS,,AMIS,,
18/06/2019,LUX,6660,BORN,LUXEMBOURGEOIS,FRANCAIS,AMIS,53,67
22/06/2019,FRA,92130,ISSY-LES-MOULINEAUX,FRANCAIS,FRANCAIS,AMIS,399,350
22/06/2019,FRA,75010,PARIS,FRANCAIS,FRANCAIS,AMIS,219,346
13/07/2019,LUX,1815,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,AMIS,23,27
16/07/2019,FRA,54260,VERZIN,FRANCAIS,FRANCAIS,AMIS,40,40
18/07/2019,LUX,8186,KOPSTAL,ANGLAIS,ANGLAIS,AMIS,30,27
19/07/2019,DEU,22763,HAMBURG,ALLEMAND,ALLEMAND,AMIS,646,387
25/07/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,AMIS,25,22
24/08/2019,LUX,2241,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,AMIS,25,29
11/10/2019,LUX,8363,GREICH,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,AMIS,34,27
11/10/2019,DEU,54675,OBERGECKLER,ALLEMAND,ALLEMAND,AMIS,74,87
27/10/2019,LUX,1311,LUXEMBOURG,SLOVAQUE,ANGLAIS,AMIS,19,24
02/01/2019,LUX,3872,SCHIFFLANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,14,13
02/01/2019,LUX,8365,HAGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,25,18
02/01/2019,LUX,5451,STADTBREDIMUS,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,35,43
02/01/2019,BEL,6730,TINTIGNY,FRANCAIS,FRANCAIS,B.A.O.,21,24.5
02/01/2019,LUX,6835,BOUDLER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,43,54
02/01/2019,LUX,7248,WALFERDANGE,ALLEMAND/FRANCAIS,ALLEMAND/FRANCAIS,B.A.O.,32,34
02/01/2019,FRA,57180,TERVILLE,FRANCAIS,ANGLAIS,B.A.O.,33,39
02/01/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,B.A.O.,40,45
02/01/2019,BEL,6740,ETALLE,FRANCAIS,FRANCAIS,B.A.O.,39,39
02/01/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,B.A.O.,35,25
02/01/2019,LUX,4564,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,0,0
02/01/2019,BEL,1320,BRUXELLES,FRANCAIS,FRANCAIS,B.A.O.,143,208
02/01/2019,LUX,7554,MERSCH,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,39,49
02/01/2019,LUX,3414,DUDELANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,23,20
02/01/2019,FRA,88230,FRAIZE,FRANCAIS,FRANCAIS,B.A.O.,148,219
03/01/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,B.A.O.,34,26
03/01/2019,LUX,6142,JUNGLINSTER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,34,44
03/01/2019,DEU,66706,PERL,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,33,43
03/01/2019,LUX,6962,SENNINGEN,NERLANDAIS,ALLEMAND,B.A.O.,30,39
03/01/2019,LUX,8023,STRASSEN,FRANCAIS,ANGLAIS,B.A.O.,24,26
03/01/2019,DEU,54347,NEUHAGEN,ALLEMAND,ANGLAIS,B.A.O.,25,25
03/01/2019,LUX,5312,CONTERN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,29,36
03/01/2019,LUX,1526,LUXEMBOURG,ITALIEN,FRANCAIS,B.A.O.,21,24.5
03/01/2019,LUX,5716,ASPELT,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,24,32
03/01/2019,LUX,2351,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,21,24.5
04/01/2019,LUX,9232,DIEKIRCH,ITALIEN,LUXEMBOURGEOIS,B.A.O.,47,69
04/01/2019,LUX,3357,DUDELANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,21,20
04/01/2019,LUX,4580,DIFFERDANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,6,2.4
04/01/2019,LUX,6139,JUNGLINSTER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,34,44
04/01/2019,LUX,4570,NIEDERKORN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,6,2.00
04/01/2019,FRA,57390,AUDUN-LE-TICHE,FRANCAIS,FRANCAIS,B.A.O.,18,11
05/01/2019,LUX,6793,GREVENMACHER,NERLANDAIS,ANGLAIS/ALLEMAND,B.A.O.,36,53.7
05/01/2019,DEU,54441,WAWERN,FRANCAIS,ALLEMAND,B.A.O.,49,65.7
05/01/2019,LUX,1349,LUXEMBOURG,FRANCAIS,ALLEMAND/LUXEMBOURGEOIS ,B.A.O.,21,26.2
05/01/2019,LUX,8086,BERTRANGE,FRANCAIS,ANGLAIS,B.A.O.,26,20.2
05/01/2019,LUX,5445,SCHENGEN,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,B.A.O.,31,43
05/01/2019,FRA,54730,GORCY,FRANCAIS,ANGLAIS,B.A.O.,35,27.2
06/01/2019,FRA,57330,VOLMERANGE,FRANCAIS,ANGLAIS,B.A.O.,23,28.8
06/01/2019,BEL,6760,VIRTON,FRANCAIS,ANGLAIS,B.A.O.,37,33.7
06/01/2019,LUX,2138,LUXEMBOURG,FRANCAIS,ALLEMAND,B.A.O.,22,27
06/01/2019,LUX,3830,SCHIFFLANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,14,13.1
06/01/2019,LUX,7733,COLMAR-BERG,PORTUGAIS,ANGLAIS,B.A.O.,38,58.1
06/01/2019,LUX,4081,ESCH-SUR-ALZETTE ,ITALIEN/LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,B.A.O.,15,9.4
08/01/2019,BEL,6750,MUSSON,ANGLAIS/FRANCAIS,FRANCAIS,B.A.O.,28,22
08/01/2019,LUX,8009,STRASSEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,25,26
10/01/2019,LUX,5429,HETTERMILLEN,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,39,47.8
11/01/2019,LUX,1522,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,23,26.4
11/01/2019,FRA,3280,BETTEMBOURG,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,23,24.3
12/01/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,B.A.O.,30,41
12/01/2019,LUX,5866,HESPERANGE,RUSSE,ANGLAIS,B.A.O.,24,26
12/01/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,B.A.O.,33,25
12/01/2019,LUX,4319,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,15,11
12/01/2019,LUX,7335,ESCHDORF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,56,49
12/01/2019,LUX,4408,BELVAUX,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,8,4.5
12/01/2019,LUX,5222,SANDWEILER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,23,33
12/01/2019,LUX,2448,LUXEMBOURG,ANGLAIS,FRANCAIS,B.A.O.,19,22.6
13/01/2019,LUX,3935,MONDERCANGE,FRANCAIS,FRANCAIS,B.A.O.,12,9.3
13/01/2019,LUX,6170,GODBRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,34,47
13/01/2019,LUX,4994,SPRINKANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,15,11
13/01/2019,LUX,4951,BASCHARAGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,10,6.1
13/01/2019,LUX,4487,BELVAUX,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,8,4.7
13/01/2019,BEL,1300,LIMAL,FRANCAIS,FRANCAIS,B.A.O.,108,187
13/01/2019,LUX,8110,STRASSEN,ITALIEN,FRANCAIS,B.A.O.,20,26
14/01/2019,LUX,7332,HEISDORF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,41,36
19/01/2019,LUX,8055,BERTRANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,23,19.4
